EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
60,0,0,0
60,0,0,0
1.65446,0,0,0
60,0,0,0
60,0,0,0
8.34757,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.28432,0,0,0
0.366436,0,0,0
60,0,0,0
10.4943,0,0,0
5.12957,0,0,0
5.99638,0,0,0
0.855026,0,0,0
9.3994,0,0,0
8.81842,0,0,0
1.85715,0,0,0
60,0,0,0
3.81658,0,0,0
10.876,0,0,0
60,0,0,0
60,0,0,0
15.5876,0,0,0
10.8112,0,0,0
60,0,0,0
3.28958,0,0,0
0.13475,0,0,0
3.28588,0,0,0
60,0,0,0
1.59935,0,0,0
60,0,0,0
5.86477,0,0,0
60,0,0,0
4.99174,0,0,0
9.82992,0,0,0
4.33157,0,0,0
9.90579,0,0,0
60,0,0,0
60,0,0,0
11.1554,0,0,0
10.1438,0,0,0
60,0,0,0
60,0,0,0
8.27089,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.466558,0,0,0
6.18256,0,0,0
5.69103,0,0,0
60,0,0,0
2.95649,0,0,0
60,0,0,0
60,0,0,0
7.20423,0,0,0
1.87965,0,0,0
8.45029,0,0,0
5.60548,0,0,0
4.92012,0,0,0
2.04813,0,0,0
6.78496,0,0,0
60,0,0,0
4.94733,0,0,0
6.13775,0,0,0
60,0,0,0
5.56144,0,0,0
10.4016,0,0,0
60,0,0,0
10.019,0,0,0
60,0,0,0
11.1169,0,0,0
8.86496,0,0,0
60,0,0,0
6.36946,0,0,0
9.86938,0,0,0
60,0,0,0
11.0313,0,0,0
1.20049,0,0,0
60,0,0,0
60,0,0,0
5.87264,0,0,0
60,0,0,0
9.33347,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.8904,0,0,0
60,0,0,0
3.54249,0,0,0
3.86872,0,0,0
60,0,0,0
60,0,0,0
2.72208,0,0,0
60,0,0,0
60,0,0,0
7.63006,0,0,0
10.5262,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.00083,0,0,0
10.833,0,0,0
6.75105,0,0,0
8.25894,0,0,0
1.57748,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.848195,0,0,0
1.89679,0,0,0
60,0,0,0
60,0,0,0
9.76677,0,0,0
8.27037,0,0,0
60,0,0,0
7.01657,0,0,0
60,0,0,0
60,0,0,0
5.10917,0,0,0
60,0,0,0
9.30022,0,0,0
10.8608,0,0,0
7.15567,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.11509,0,0,0
10.0125,0,0,0
60,0,0,0
2.6731,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.17138,0,0,0
1.65691,0,0,0
60,0,0,0
8.86646,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.23875,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.130977,0,0,0
60,0,0,0
7.52943,0,0,0
3.54052,0,0,0
11.4026,0,0,0
2.86399,0,0,0
5.85505,0,0,0
60,0,0,0
44.6914,0,0,0
0.434837,0,0,0
0.462245,0,0,0
2.46821,0,0,0
9.65015,0,0,0
7.27428,0,0,0
60,0,0,0
9.33847,0,0,0
60,0,0,0
1.46138,0,0,0
7.02964,0,0,0
5.55788,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.4619,0,0,0
60,0,0,0
60,0,0,0
3.77711,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.1744,0,0,0
60,0,0,0
3.41968,0,0,0
60,0,0,0
60,0,0,0
8.26353,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.5826,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.87012,0,0,0
10.5058,0,0,0
10.3309,0,0,0
3.02288,0,0,0
60,0,0,0
60,0,0,0
9.4355,0,0,0
1.7671,0,0,0
11.0905,0,0,0
2.82398,0,0,0
8.65527,0,0,0
60,0,0,0
0.256789,0,0,0
3.69643,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.57009,0,0,0
1.72454,0,0,0
8.61504,0,0,0
60,0,0,0
7.27033,0,0,0
60,0,0,0
60,0,0,0
10.571,0,0,0
60,0,0,0
60,0,0,0
10.2016,0,0,0
8.78314,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.71417,0,0,0
4.16737,0,0,0
60,0,0,0
60,0,0,0
5.79245,0,0,0
60,0,0,0
60,0,0,0
10.6584,0,0,0
0.794311,0,0,0
60,0,0,0
8.47615,0,0,0
4.27476,0,0,0
60,0,0,0
60,0,0,0
11.2611,0,0,0
60,0,0,0
60,0,0,0
1.03951,0,0,0
2.66022,0,0,0
60,0,0,0
3.78283,0,0,0
9.65284,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.06897,0,0,0
60,0,0,0
60,0,0,0
4.80213,0,0,0
60,0,0,0
60,0,0,0
1.63465,0,0,0
0.243619,0,0,0
60,0,0,0
5.0367,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.00622,0,0,0
7.35002,0,0,0
60,0,0,0
2.31038,0,0,0
60,0,0,0
5.90491,0,0,0
60,0,0,0
7.48697,0,0,0
60,0,0,0
60,0,0,0
0.164191,0,0,0
60,0,0,0
2.02824,0,0,0
60,0,0,0
11.1245,0,0,0
8.20704,0,0,0
6.45015,0,0,0
60,0,0,0
60,0,0,0
2.04455,0,0,0
7.54254,0,0,0
8.12534,0,0,0
1.40249,0,0,0
60,0,0,0
60,0,0,0
2.96612,0,0,0
5.29525,0,0,0
0.611612,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.57474,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.5254,0,0,0
7.31088,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.81359,0,0,0
4.3832,0,0,0
0.22937,0,0,0
60,0,0,0
60,0,0,0
2.23723,0,0,0
1.36074,0,0,0
60,0,0,0
0.864401,0,0,0
8.26247,0,0,0
60,0,0,0
8.4247,0,0,0
8.17425,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.38506,0,0,0
60,0,0,0
9.10658,0,0,0
2.03864,0,0,0
60,0,0,0
5.65185,0,0,0
60,0,0,0
2.64995,0,0,0
6.85993,0,0,0
5.9722,0,0,0
4.93567,0,0,0
9.18183,0,0,0
10.1198,0,0,0
60,0,0,0
54.7456,0,0,0
60,0,0,0
60,0,0,0
10.7101,0,0,0
0.119533,0,0,0
60,0,0,0
60,0,0,0
1.57055,0,0,0
60,0,0,0
6.48273,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.54541,0,0,0
11.1634,0,0,0
1.86756,0,0,0
4.51859,0,0,0
60,0,0,0
8.13392,0,0,0
8.18663,0,0,0
16.7996,0,0,0
7.76599,0,0,0
9.56213,0,0,0
10.8718,0,0,0
15.5096,0,0,0
8.6514,0,0,0
9.00082,0,0,0
60,0,0,0
7.62004,0,0,0
60,0,0,0
0.86567,0,0,0
60,0,0,0
0.820191,0,0,0
4.37014,0,0,0
10.0497,0,0,0
5.92421,0,0,0
60,0,0,0
10.9961,0,0,0
60,0,0,0
5.82963,0,0,0
10.9495,0,0,0
7.79735,0,0,0
9.17279,0,0,0
0.623746,0,0,0
60,0,0,0
8.03196,0,0,0
0.485478,0,0,0
60,0,0,0
60,0,0,0
9.51114,0,0,0
9.32384,0,0,0
60,0,0,0
5.5081,0,0,0
10.524,0,0,0
9.20297,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.416017,0,0,0
7.58245,0,0,0
60,0,0,0
0.839532,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.48349,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.91408,0,0,0
12.675,0,0,0
5.55856,0,0,0
60,0,0,0
4.82456,0,0,0
60,0,0,0
7.46594,0,0,0
60,0,0,0
3.17777,0,0,0
60,0,0,0
3.82335,0,0,0
7.15929,0,0,0
60,0,0,0
4.9235,0,0,0
8.9371,0,0,0
11.1049,0,0,0
0.18716,0,0,0
0.892193,0,0,0
10.6227,0,0,0
9.54486,0,0,0
6.19434,0,0,0
0.578541,0,0,0
60,0,0,0
60,0,0,0
6.51083,0,0,0
60,0,0,0
0.877891,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.77504,0,0,0
1.3368,0,0,0
60,0,0,0
4.47879,0,0,0
6.66375,0,0,0
6.41539,0,0,0
0.744436,0,0,0
1.9499,0,0,0
0.262621,0,0,0
60,0,0,0
60,0,0,0
2.90593,0,0,0
1.46393,0,0,0
3.46022,0,0,0
60,0,0,0
2.10503,0,0,0
10.0399,0,0,0
8.96488,0,0,0
60,0,0,0
9.15218,0,0,0
10.5881,0,0,0
60,0,0,0
60,0,0,0
1.57843,0,0,0
60,0,0,0
60,0,0,0
2.05307,0,0,0
9.26882,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.58763,0,0,0
9.15862,0,0,0
10.9267,0,0,0
60,0,0,0
60,0,0,0
7.83185,0,0,0
0.885271,0,0,0
60,0,0,0
0.189936,0,0,0
3.79468,0,0,0
0.235195,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.05465,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.654045,0,0,0
60,0,0,0
3.39191,0,0,0
10.9007,0,0,0
1.73672,0,0,0
2.12485,0,0,0
7.06872,0,0,0
60,0,0,0
2.88121,0,0,0
60,0,0,0
2.15141,0,0,0
0.162856,0,0,0
7.89936,0,0,0
5.29413,0,0,0
60,0,0,0
8.6158,0,0,0
60,0,0,0
60,0,0,0
4.64128,0,0,0
10.5434,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.83063,0,0,0
4.3779,0,0,0
60,0,0,0
4.7137,0,0,0
5.1916,0,0,0
5.3545,0,0,0
60,0,0,0
60,0,0,0
0.605948,0,0,0
9.5417,0,0,0
8.67009,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.42709,0,0,0
60,0,0,0
8.77481,0,0,0
8.92947,0,0,0
2.91443,0,0,0
7.45659,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.45992,0,0,0
60,0,0,0
3.20856,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.42596,0,0,0
5.24301,0,0,0
0.948847,0,0,0
10.9566,0,0,0
0.381758,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.428165,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.7349,0,0,0
3.72359,0,0,0
60,0,0,0
1.37631,0,0,0
60,0,0,0
5.82522,0,0,0
60,0,0,0
10.5412,0,0,0
60,0,0,0
60,0,0,0
3.84777,0,0,0
2.98585,0,0,0
60,0,0,0
60,0,0,0
9.75386,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.43437,0,0,0
60,0,0,0
10.725,0,0,0
60,0,0,0
9.3029,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.29973,0,0,0
60,0,0,0
11.3417,0,0,0
2.0869,0,0,0
2.60199,0,0,0
7.73499,0,0,0
60,0,0,0
60,0,0,0
7.53064,0,0,0
7.3266,0,0,0
1.48825,0,0,0
60,0,0,0
60,0,0,0
1.85611,0,0,0
60,0,0,0
60,0,0,0
0.96888,0,0,0
60,0,0,0
60,0,0,0
4.79949,0,0,0
60,0,0,0
60,0,0,0
4.51773,0,0,0
4.54467,0,0,0
60,0,0,0
60,0,0,0
10.8486,0,0,0
0.706395,0,0,0
7.05593,0,0,0
60,0,0,0
6.5608,0,0,0
9.27677,0,0,0
60,0,0,0
2.29378,0,0,0
2.60876,0,0,0
60,0,0,0
5.10667,0,0,0
2.6776,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.53268,0,0,0
60,0,0,0
7.5357,0,0,0
60,0,0,0
0.686386,0,0,0
0.452851,0,0,0
60,0,0,0
8.12217,0,0,0
3.87302,0,0,0
60,0,0,0
6.54925,0,0,0
11.2364,0,0,0
60,0,0,0
0.533815,0,0,0
0.479331,0,0,0
60,0,0,0
4.79367,0,0,0
60,0,0,0
10.8508,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.66609,0,0,0
9.66128,0,0,0
3.70116,0,0,0
60,0,0,0
9.58756,0,0,0
0.724628,0,0,0
13.3233,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.98877,0,0,0
0.942905,0,0,0
9.83971,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.2401,0,0,0
60,0,0,0
8.43617,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.0857,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.236548,0,0,0
60,0,0,0
10.0696,0,0,0
60,0,0,0
60,0,0,0
5.51177,0,0,0
60,0,0,0
9.90189,0,0,0
1.82854,0,0,0
10.8546,0,0,0
8.53371,0,0,0
0.729675,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.65488,0,0,0
60,0,0,0
6.40015,0,0,0
6.60142,0,0,0
60,0,0,0
60,0,0,0
2.52932,0,0,0
60,0,0,0
60,0,0,0
3.12162,0,0,0
28.0759,0,0,0
60,0,0,0
60,0,0,0
8.74667,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.0143,0,0,0
60,0,0,0
7.78184,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.00755,0,0,0
10.7029,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.52051,0,0,0
60,0,0,0
2.28518,0,0,0
60,0,0,0
8.75019,0,0,0
60,0,0,0
5.38999,0,0,0
5.88349,0,0,0
60,0,0,0
5.24743,0,0,0
60,0,0,0
60,0,0,0
9.25537,0,0,0
27.5832,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.111094,0,0,0
60,0,0,0
8.11248,0,0,0
1.90109,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.57896,0,0,0
60,0,0,0
6.84419,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.8027,0,0,0
6.28978,0,0,0
1.92293,0,0,0
7.16026,0,0,0
3.59711,0,0,0
60,0,0,0
1.9064,0,0,0
60,0,0,0
7.19696,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.9682,0,0,0
60,0,0,0
2.96563,0,0,0
60,0,0,0
3.32054,0,0,0
60,0,0,0
60,0,0,0
3.22682,0,0,0
9.03784,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.6847,0,0,0
60,0,0,0
60,0,0,0
7.39108,0,0,0
1.5791,0,0,0
9.57574,0,0,0
10.5118,0,0,0
10.722,0,0,0
60,0,0,0
5.69324,0,0,0
1.33876,0,0,0
60,0,0,0
5.62177,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
15.8094,0,0,0
60,0,0,0
8.39856,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.87493,0,0,0
2.13977,0,0,0
0.640318,0,0,0
60,0,0,0
60,0,0,0
0.692738,0,0,0
60,0,0,0
8.4988,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.69891,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.65005,0,0,0
8.85471,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.36701,0,0,0
60,0,0,0
60,0,0,0
9.53018,0,0,0
60,0,0,0
6.99273,0,0,0
60,0,0,0
0.364843,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.21447,0,0,0
11.0723,0,0,0
0.847657,0,0,0
60,0,0,0
8.96806,0,0,0
60,0,0,0
60,0,0,0
5.80893,0,0,0
7.82012,0,0,0
60,0,0,0
2.14444,0,0,0
0.223022,0,0,0
8.50741,0,0,0
5.82863,0,0,0
60,0,0,0
10.8239,0,0,0
7.0754,0,0,0
4.00759,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
22.0418,0,0,0
5.40937,0,0,0
60,0,0,0
10.8653,0,0,0
8.36982,0,0,0
60,0,0,0
1.02977,0,0,0
60,0,0,0
2.02599,0,0,0
10.4048,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.02317,0,0,0
60,0,0,0
7.29984,0,0,0
8.22143,0,0,0
10.6219,0,0,0
11.2235,0,0,0
7.59871,0,0,0
60,0,0,0
60,0,0,0
6.75472,0,0,0
8.12764,0,0,0
10.3698,0,0,0
0.491932,0,0,0
60,0,0,0
1.46062,0,0,0
59.5162,0,0,0
60,0,0,0
0.834603,0,0,0
7.78702,0,0,0
2.67901,0,0,0
60,0,0,0
5.263,0,0,0
60,0,0,0
0.146273,0,0,0
2.52467,0,0,0
60,0,0,0
60,0,0,0
8.05134,0,0,0
8.92848,0,0,0
2.85881,0,0,0
60,0,0,0
9.56267,0,0,0
60,0,0,0
10.7977,0,0,0
60,0,0,0
60,0,0,0
1.16769,0,0,0
10.3883,0,0,0
0.131191,0,0,0
4.2595,0,0,0
0.395726,0,0,0
60,0,0,0
7.61411,0,0,0
2.63451,0,0,0
60,0,0,0
60,0,0,0
1.36409,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.2531,0,0,0
11.0911,0,0,0
7.11666,0,0,0
9.38776,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.33153,0,0,0
4.63203,0,0,0
60,0,0,0
0.77479,0,0,0
60,0,0,0
2.15025,0,0,0
10.0289,0,0,0
60,0,0,0
8.98823,0,0,0
3.3407,0,0,0
60,0,0,0
5.77928,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.51175,0,0,0
9.45747,0,0,0
6.4955,0,0,0
60,0,0,0
60,0,0,0
10.971,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.36688,0,0,0
3.94927,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.92965,0,0,0
8.58581,0,0,0
60,0,0,0
58.0899,0,0,0
60,0,0,0
11.0557,0,0,0
7.10674,0,0,0
5.29745,0,0,0
2.26427,0,0,0
1.30785,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.16453,0,0,0
6.4368,0,0,0
7.26843,0,0,0
60,0,0,0
10.5388,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.0895,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.8668,0,0,0
8.0771,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.4406,0,0,0
60,0,0,0
10.1757,0,0,0
60,0,0,0
0.79089,0,0,0
0.137236,0,0,0
60,0,0,0
6.03263,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.04205,0,0,0
2.78491,0,0,0
60,0,0,0
60,0,0,0
8.30139,0,0,0
4.25078,0,0,0
9.39013,0,0,0
11.3088,0,0,0
7.01118,0,0,0
60,0,0,0
10.9179,0,0,0
1.22994,0,0,0
60,0,0,0
60,0,0,0
8.05428,0,0,0
6.15774,0,0,0
10.8848,0,0,0
60,0,0,0
60,0,0,0
4.6062,0,0,0
5.47577,0,0,0
1.77612,0,0,0
10.7139,0,0,0
60,0,0,0
60,0,0,0
10.0822,0,0,0
6.25734,0,0,0
60,0,0,0
5.89664,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.488471,0,0,0
1.73128,0,0,0
60,0,0,0
58.2795,0,0,0
60,0,0,0
6.77212,0,0,0
60,0,0,0
9.07815,0,0,0
9.92273,0,0,0
60,0,0,0
6.73637,0,0,0
10.9706,0,0,0
9.83007,0,0,0
2.10821,0,0,0
10.3908,0,0,0
6.34248,0,0,0
0.74664,0,0,0
60,0,0,0
60,0,0,0
0.346832,0,0,0
60,0,0,0
11.1569,0,0,0
1.8039,0,0,0
9.89668,0,0,0
60,0,0,0
0.485163,0,0,0
60,0,0,0
5.56586,0,0,0
1.66719,0,0,0
9.75314,0,0,0
5.3154,0,0,0
9.21787,0,0,0
0.241627,0,0,0
60,0,0,0
0.444112,0,0,0
60,0,0,0
60,0,0,0
0.854821,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.04979,0,0,0
6.71521,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.11069,0,0,0
2.05152,0,0,0
60,0,0,0
60,0,0,0
11.0549,0,0,0
4.0171,0,0,0
10.704,0,0,0
10.7641,0,0,0
60,0,0,0
3.9629,0,0,0
9.4676,0,0,0
60,0,0,0
60,0,0,0
3.4495,0,0,0
2.73439,0,0,0
1.20959,0,0,0
10.7493,0,0,0
60,0,0,0
0.243227,0,0,0
5.05855,0,0,0
60,0,0,0
7.50524,0,0,0
60,0,0,0
7.28888,0,0,0
11.0509,0,0,0
60,0,0,0
60,0,0,0
8.61468,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.8806,0,0,0
60,0,0,0
11.0341,0,0,0
1.52571,0,0,0
60,0,0,0
2.69371,0,0,0
8.40258,0,0,0
2.22556,0,0,0
60,0,0,0
8.00379,0,0,0
60,0,0,0
0.70591,0,0,0
9.51908,0,0,0
1.26361,0,0,0
3.23119,0,0,0
1.77888,0,0,0
11.0906,0,0,0
3.85044,0,0,0
60,0,0,0
60,0,0,0
9.89638,0,0,0
60,0,0,0
60,0,0,0
0.22895,0,0,0
8.00198,0,0,0
7.63941,0,0,0
60,0,0,0
3.20464,0,0,0
60,0,0,0
60,0,0,0
9.6808,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.6158,0,0,0
60,0,0,0
8.17204,0,0,0
60,0,0,0
60,0,0,0
3.13045,0,0,0
60,0,0,0
1.36477,0,0,0
11.0082,0,0,0
0.193705,0,0,0
60,0,0,0
2.57175,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.38352,0,0,0
60,0,0,0
9.9987,0,0,0
0.848211,0,0,0
10.6671,0,0,0
2.41983,0,0,0
3.84191,0,0,0
1.61935,0,0,0
1.11813,0,0,0
7.67689,0,0,0
60,0,0,0
4.9813,0,0,0
8.46828,0,0,0
0.615927,0,0,0
60,0,0,0
6.79925,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.14408,0,0,0
60,0,0,0
8.70051,0,0,0
10.2322,0,0,0
1.23999,0,0,0
10.1741,0,0,0
60,0,0,0
60,0,0,0
11.1882,0,0,0
8.52734,0,0,0
5.73816,0,0,0
60,0,0,0
60,0,0,0
8.57599,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.611198,0,0,0
60,0,0,0
6.02901,0,0,0
60,0,0,0
10.5042,0,0,0
5.77767,0,0,0
2.3216,0,0,0
4.64373,0,0,0
10.6654,0,0,0
3.75226,0,0,0
60,0,0,0
5.69358,0,0,0
60,0,0,0
1.385,0,0,0
3.24768,0,0,0
60,0,0,0
60,0,0,0
10.9473,0,0,0
60,0,0,0
10.0889,0,0,0
28.4689,0,0,0
3.56844,0,0,0
2.80553,0,0,0
2.12813,0,0,0
60,0,0,0
6.13171,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.14586,0,0,0
5.011,0,0,0
60,0,0,0
5.75593,0,0,0
10.4794,0,0,0
60,0,0,0
60,0,0,0
2.45632,0,0,0
60,0,0,0
5.94292,0,0,0
60,0,0,0
2.98183,0,0,0
60,0,0,0
60,0,0,0
4.23847,0,0,0
0.681174,0,0,0
60,0,0,0
60,0,0,0
11.3303,0,0,0
2.62664,0,0,0
2.09775,0,0,0
60,0,0,0
4.70188,0,0,0
9.74779,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3515,0,0,0
10.7857,0,0,0
3.20116,0,0,0
8.96009,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.5155,0,0,0
8.91673,0,0,0
10.437,0,0,0
60,0,0,0
5.23988,0,0,0
60,0,0,0
9.28044,0,0,0
60,0,0,0
11.0645,0,0,0
60,0,0,0
2.02571,0,0,0
2.35204,0,0,0
60,0,0,0
1.00723,0,0,0
60,0,0,0
1.21103,0,0,0
0.920587,0,0,0
60,0,0,0
2.35625,0,0,0
9.96248,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.38983,0,0,0
5.63378,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.35261,0,0,0
60,0,0,0
60,0,0,0
10.1661,0,0,0
5.69362,0,0,0
60,0,0,0
60,0,0,0
4.7691,0,0,0
60,0,0,0
0.879217,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.93792,0,0,0
60,0,0,0
11.3603,0,0,0
60,0,0,0
30.5807,0,0,0
9.88267,0,0,0
6.16451,0,0,0
9.08546,0,0,0
60,0,0,0
0.324072,0,0,0
60,0,0,0
60,0,0,0
11.3382,0,0,0
60,0,0,0
60,0,0,0
1.91427,0,0,0
60,0,0,0
60,0,0,0
2.08636,0,0,0
2.55366,0,0,0
60,0,0,0
10.1804,0,0,0
60,0,0,0
60,0,0,0
0.683339,0,0,0
7.55867,0,0,0
5.77706,0,0,0
10.7121,0,0,0
2.14757,0,0,0
7.96924,0,0,0
6.49695,0,0,0
7.97096,0,0,0
8.29643,0,0,0
10.5253,0,0,0
60,0,0,0
7.55489,0,0,0
1.80733,0,0,0
60,0,0,0
60,0,0,0
2.18568,0,0,0
3.66385,0,0,0
60,0,0,0
60,0,0,0
6.39128,0,0,0
0.644275,0,0,0
2.60393,0,0,0
60,0,0,0
1.34683,0,0,0
10.7251,0,0,0
60,0,0,0
8.25782,0,0,0
6.20757,0,0,0
10.8099,0,0,0
9.36623,0,0,0
60,0,0,0
3.28711,0,0,0
3.28588,0,0,0
9.59894,0,0,0
20.1655,0,0,0
60,0,0,0
7.77651,0,0,0
0.959689,0,0,0
60,0,0,0
60,0,0,0
1.50397,0,0,0
10.435,0,0,0
60,0,0,0
60,0,0,0
8.64964,0,0,0
4.57104,0,0,0
9.34951,0,0,0
8.72835,0,0,0
60,0,0,0
60,0,0,0
4.92938,0,0,0
7.85642,0,0,0
60,0,0,0
3.30605,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.56039,0,0,0
60,0,0,0
1.74413,0,0,0
3.85229,0,0,0
5.30066,0,0,0
60,0,0,0
8.26627,0,0,0
9.21642,0,0,0
10.7992,0,0,0
2.38197,0,0,0
60,0,0,0
60,0,0,0
7.48006,0,0,0
60,0,0,0
1.47916,0,0,0
60,0,0,0
9.08393,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
14.1818,0,0,0
60,0,0,0
10.6568,0,0,0
3.52416,0,0,0
1.67516,0,0,0
5.5612,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.82479,0,0,0
9.73465,0,0,0
1.56139,0,0,0
9.16893,0,0,0
60,0,0,0
15.749,0,0,0
7.79207,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.55383,0,0,0
60,0,0,0
60,0,0,0
1.13028,0,0,0
60,0,0,0
54.9643,0,0,0
60,0,0,0
60,0,0,0
0.642645,0,0,0
0.347353,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.54918,0,0,0
